title,user_id,genre,tags
"Pulp Fiction (1994)","99","Comedy|Crime|Drama|Thriller","good dialogue, great soundtrack, non-linear, cult film, drugs, Quentin Tarantino, Tarantino, hit men, 1990s, achronological, action, action packed, aggressive, amazing, amazing dialogues, anthology, assassin, atmospheric, AWESOME, bad ass, bad language, bad-ass, bible, biblical references, big boys with guns, big name actors, Black comedy, black humor, black humour, blood, blood splatters, bloody, bruce willis, brutality, casual violence, character development, characters, classic, classic movie, coke, comedy, conversation, cool, cool style, crime, crime scene scrubbing, cult, cult classic, cult film, dance, dancing, dark, dark comedy, dark humor, dialogue, different, diner, disjointed timeline, disturbing, drama, drug overdose, drugs, drugs & music, ensemble cast, entertaining, entirely dialogue, episodic, exciting, fast paced, fast-paced, film noir, film-noir, foul language, fun, funny, gangster, gangsters, genius, golden watch, good dialogue, good music, gore, great acting, great dialogue, great soundtrack, gritty, guns, Harvey Keitel, heroin, Highly quotable, hit men, hitman, homosexuality, humour, iconic, imdb top 250, innovative, intellectual, intelligent, intense, interesting, intertwining storylines, interwoven storylines, ironic, irony, John Travolta, killer-as-protagonist, los angeles, Mafia, masterpiece, meaningless violence, milkshake, mobster, mobsters, monologue, motherfucker, multiple stories, multiple storylines, neo-noir, noir, non-linear, non-linear timeline, nonlinear, nonlinear narrative, nonlinear storyline, nonlinear timeline, notable soundtrack, offensive, organised crime, organized crime, original, original plot, out of order, Palme d'Or, parody, philosophical, pop culture references, psychological, pulp, Quentin Tarantino, quirky, Quotable, r:disturbing violent content including rape, r:disturbing violent images, r:graphic sexuality, r:some violence, r:strong bloody violence, r:strong language, r:sustained strong stylized violence, r:violence, random, rape, retro, Roger Avary, royal with cheese, Samuel L. Jackson, sarcasm, satire, sexy, smart writing, sophisticated, soundtrack, splatter, Steve Buscemi, storytelling, stylish, stylized, suspense, Tarantino, thought-provoking, thriller, travolta, twist ending, Uma Thurman, unique, unpredictable, unusual, very funny, violence, violent, witty"
"Shawshank Redemption, The (1994)","99","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Tommy Boy (1995)","99","Comedy",NULL
"True Lies (1994)","99","Action|Adventure|Comedy|Romance|Thriller","spies"
"What's Eating Gilbert Grape (1993)","99","Drama","mental illness"
"While You Were Sleeping (1995)","99","Comedy|Romance","coma"
"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)","100","Comedy","christmas"
"Officer and a Gentleman, An (1982)","100","Drama|Romance",NULL
"Sweet Home Alabama (2002)","100","Comedy|Romance",NULL
"Terms of Endearment (1983)","100","Comedy|Drama",NULL
"Top Gun (1986)","100","Action|Romance","predictable, Navy"
"Being John Malkovich (1999)","101","Comedy|Drama|Fantasy",NULL
"Doors, The (1991)","101","Drama","1960s, Jim Morrison, music"
"Election (1999)","101","Comedy",NULL
"Eyes Wide Shut (1999)","101","Drama|Mystery|Thriller","sexuality"
"Fight Club (1999)","101","Action|Crime|Drama|Thriller","dark comedy, psychology, thought-provoking, twist ending, dark comedy, violence, action, atmospheric, based on a book, Brad Pitt, challenging, Chuck Palahniuk, classic, clever, complicated, consumerism, crime, dark, dark comedy, David Fincher, disturbing, double life, Edward Norton, fighting, great acting, helena bonham carter, imaginary friend, imdb top 250, mental illness, mind-blowing, mindfuck, narrated, Nudity (Topless), Palahnuik, philosophical, philosophy, postmodern, powerful ending, psychological, psychological thriller, psychology, quirky, satirical, schizophrenia, social commentary, societal criticism, stylized, surreal, TERRORISM, thought-provoking, twist, twist ending, violence, violent"
"Happiness (1998)","101","Comedy|Drama",NULL
"Man on the Moon (1999)","101","Comedy|Drama","Andy Kaufman"
"Rushmore (1998)","101","Comedy|Drama",NULL
"Sweet Hereafter, The (1997)","101","Drama","Canada, death"
"Clerks (1994)","102","Comedy","cynical, hilarious, independent film, quirky, witty, generation X"
"Forrest Gump (1994)","102","Comedy|Drama|Romance|War","shrimp, Vietnam, bubba gump shrimp, lieutenant dan, stupid is as stupid does, bittersweet, emotional, heartwarming, touching"
"Grumpier Old Men (1995)","102","Comedy|Romance","moldy, old"
"Pulp Fiction (1994)","102","Comedy|Crime|Drama|Thriller","good dialogue, great soundtrack, non-linear, cult film, drugs, Quentin Tarantino, Tarantino, hit men, 1990s, achronological, action, action packed, aggressive, amazing, amazing dialogues, anthology, assassin, atmospheric, AWESOME, bad ass, bad language, bad-ass, bible, biblical references, big boys with guns, big name actors, Black comedy, black humor, black humour, blood, blood splatters, bloody, bruce willis, brutality, casual violence, character development, characters, classic, classic movie, coke, comedy, conversation, cool, cool style, crime, crime scene scrubbing, cult, cult classic, cult film, dance, dancing, dark, dark comedy, dark humor, dialogue, different, diner, disjointed timeline, disturbing, drama, drug overdose, drugs, drugs & music, ensemble cast, entertaining, entirely dialogue, episodic, exciting, fast paced, fast-paced, film noir, film-noir, foul language, fun, funny, gangster, gangsters, genius, golden watch, good dialogue, good music, gore, great acting, great dialogue, great soundtrack, gritty, guns, Harvey Keitel, heroin, Highly quotable, hit men, hitman, homosexuality, humour, iconic, imdb top 250, innovative, intellectual, intelligent, intense, interesting, intertwining storylines, interwoven storylines, ironic, irony, John Travolta, killer-as-protagonist, los angeles, Mafia, masterpiece, meaningless violence, milkshake, mobster, mobsters, monologue, motherfucker, multiple stories, multiple storylines, neo-noir, noir, non-linear, non-linear timeline, nonlinear, nonlinear narrative, nonlinear storyline, nonlinear timeline, notable soundtrack, offensive, organised crime, organized crime, original, original plot, out of order, Palme d'Or, parody, philosophical, pop culture references, psychological, pulp, Quentin Tarantino, quirky, Quotable, r:disturbing violent content including rape, r:disturbing violent images, r:graphic sexuality, r:some violence, r:strong bloody violence, r:strong language, r:sustained strong stylized violence, r:violence, random, rape, retro, Roger Avary, royal with cheese, Samuel L. Jackson, sarcasm, satire, sexy, smart writing, sophisticated, soundtrack, splatter, Steve Buscemi, storytelling, stylish, stylized, suspense, Tarantino, thought-provoking, thriller, travolta, twist ending, Uma Thurman, unique, unpredictable, unusual, very funny, violence, violent, witty"
"Seven (a.k.a. Se7en) (1995)","102","Mystery|Thriller","mystery, twist ending, serial killer"
"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)","103","Comedy|Romance","whimsical"
"American History X (1998)","103","Crime|Drama","thought-provoking, racism, edward norton, emotional, politics"
"Being John Malkovich (1999)","103","Comedy|Drama|Fantasy",NULL
"Big Lebowski, The (1998)","103","Comedy|Crime","Coen Brothers, black comedy, bowling, classic, coen brothers, comedy, crime, Cult classic, cult film, dark comedy, deadpan, drugs, funny, great dialogue, great soundtrack, Highly quotable, imdb top 250, Jeff Bridges, John Goodman, Julianne Moore, kidnapping, marijuana, Nudity (Full Frontal), off-beat comedy, Philip Seymour Hoffman, quirky, ransom, rug, sarcasm, satirical, Steve Buscemi, violence"
"Big Short, The (2015)","103","Drama","funny, interesting, Witty"
"Bonnie and Clyde (1967)","103","Crime|Drama","1920s, gangsters"
"Casablanca (1942)","103","Drama|Romance","start of a beautiful friendship"
"Casino (1995)","103","Crime|Drama","Mafia"
"Christmas Story, A (1983)","103","Children|Comedy","Christmas"
"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)","103","Comedy","christmas"
"City of God (Cidade de Deus) (2002)","103","Action|Adventure|Crime|Drama|Thriller","multiple storylines, true story, crime, photography, violence, not seen"
"Clockwork Orange, A (1971)","103","Crime|Drama|Sci-Fi|Thriller","brainwashing"
"Dark Knight, The (2008)","103","Action|Crime|Drama|IMAX","psychology, superhero, dark, gritty"
"Elf (2003)","103","Children|Comedy|Fantasy","christmas"
"Ferris Bueller's Day Off (1986)","103","Comedy","High School"
"Fight Club (1999)","103","Action|Crime|Drama|Thriller","dark comedy, psychology, thought-provoking, twist ending, dark comedy, violence, action, atmospheric, based on a book, Brad Pitt, challenging, Chuck Palahniuk, classic, clever, complicated, consumerism, crime, dark, dark comedy, David Fincher, disturbing, double life, Edward Norton, fighting, great acting, helena bonham carter, imaginary friend, imdb top 250, mental illness, mind-blowing, mindfuck, narrated, Nudity (Topless), Palahnuik, philosophical, philosophy, postmodern, powerful ending, psychological, psychological thriller, psychology, quirky, satirical, schizophrenia, social commentary, societal criticism, stylized, surreal, TERRORISM, thought-provoking, twist, twist ending, violence, violent"
"Fighter, The (2010)","103","Drama",NULL
"Finding Forrester (2000)","103","Drama","writing"
"For a Few Dollars More (Per qualche dollaro in più) (1965)","103","Action|Drama|Thriller|Western",NULL
"Four Rooms (1995)","103","Comedy",NULL
"Full Metal Jacket (1987)","103","Drama|War","Vietnam, anti-war"
"Gangs of New York (2002)","103","Crime|Drama",NULL
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)","103","Action|Adventure|Western","spaghetti western"
"Goodfellas (1990)","103","Crime|Drama","Mafia"
"Gran Torino (2008)","103","Crime|Drama",NULL
"Home Alone 2: Lost in New York (1992)","103","Children|Comedy","family, funny, Macaulay Culkin, sequel"
"Hustler, The (1961)","103","Drama","pool"
"Inglourious Basterds (2009)","103","Action|Drama|War","black comedy, Brad Pitt, Christoph Waltz, Quentin Tarantino, satire"
"Into the Wild (2007)","103","Action|Adventure|Drama",NULL
"Kill Bill: Vol. 2 (2004)","103","Action|Drama|Thriller","revenge"
"Lost in Translation (2003)","103","Comedy|Drama|Romance","atmospheric, Japan"
"Love & Mercy (2014)","103","Drama",NULL
"Magnolia (1999)","103","Drama","L.A."
"Man Who Wasn't There, The (2001)","103","Crime|Drama","Coen Brothers"
"Memento (2000)","103","Mystery|Thriller","dark, Mindfuck, nonlinear, psychology, twist ending, mystery, psychological, twist ending, Backwards. memory, mystery, twist ending, cerebral, dreamlike"
"Miller's Crossing (1990)","103","Crime|Drama|Film-Noir|Thriller","Mafia"
"Mulholland Drive (2001)","103","Crime|Drama|Film-Noir|Mystery|Thriller",NULL
"Napoleon Dynamite (2004)","103","Comedy","high school"
"O Brother, Where Art Thou? (2000)","103","Adventure|Comedy|Crime","bluegrass"
"Peter Pan (1953)","103","Animation|Children|Fantasy|Musical",NULL
"Pulp Fiction (1994)","103","Comedy|Crime|Drama|Thriller","good dialogue, great soundtrack, non-linear, cult film, drugs, Quentin Tarantino, Tarantino, hit men, 1990s, achronological, action, action packed, aggressive, amazing, amazing dialogues, anthology, assassin, atmospheric, AWESOME, bad ass, bad language, bad-ass, bible, biblical references, big boys with guns, big name actors, Black comedy, black humor, black humour, blood, blood splatters, bloody, bruce willis, brutality, casual violence, character development, characters, classic, classic movie, coke, comedy, conversation, cool, cool style, crime, crime scene scrubbing, cult, cult classic, cult film, dance, dancing, dark, dark comedy, dark humor, dialogue, different, diner, disjointed timeline, disturbing, drama, drug overdose, drugs, drugs & music, ensemble cast, entertaining, entirely dialogue, episodic, exciting, fast paced, fast-paced, film noir, film-noir, foul language, fun, funny, gangster, gangsters, genius, golden watch, good dialogue, good music, gore, great acting, great dialogue, great soundtrack, gritty, guns, Harvey Keitel, heroin, Highly quotable, hit men, hitman, homosexuality, humour, iconic, imdb top 250, innovative, intellectual, intelligent, intense, interesting, intertwining storylines, interwoven storylines, ironic, irony, John Travolta, killer-as-protagonist, los angeles, Mafia, masterpiece, meaningless violence, milkshake, mobster, mobsters, monologue, motherfucker, multiple stories, multiple storylines, neo-noir, noir, non-linear, non-linear timeline, nonlinear, nonlinear narrative, nonlinear storyline, nonlinear timeline, notable soundtrack, offensive, organised crime, organized crime, original, original plot, out of order, Palme d'Or, parody, philosophical, pop culture references, psychological, pulp, Quentin Tarantino, quirky, Quotable, r:disturbing violent content including rape, r:disturbing violent images, r:graphic sexuality, r:some violence, r:strong bloody violence, r:strong language, r:sustained strong stylized violence, r:violence, random, rape, retro, Roger Avary, royal with cheese, Samuel L. Jackson, sarcasm, satire, sexy, smart writing, sophisticated, soundtrack, splatter, Steve Buscemi, storytelling, stylish, stylized, suspense, Tarantino, thought-provoking, thriller, travolta, twist ending, Uma Thurman, unique, unpredictable, unusual, very funny, violence, violent, witty"
"Raging Bull (1980)","103","Drama","boxing"
"Rain Man (1988)","103","Drama","autism"
"Requiem for a Dream (2000)","103","Drama","drug abuse, depressing, psychology"
"Rocky (1976)","103","Drama","boxing, sports"
"Rounders (1998)","103","Drama",NULL
"Scarface (1983)","103","Action|Crime|Drama","Al Pacino"
"Serpico (1973)","103","Crime|Drama","police"
"Shakespeare in Love (1998)","103","Comedy|Drama|Romance","England"
"Shawshank Redemption, The (1994)","103","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Silence of the Lambs, The (1991)","103","Crime|Horror|Thriller","Hannibal Lector, disturbing, drama, gothic, psychology, suspense"
"True Romance (1993)","103","Crime|Thriller",NULL
"Untouchables, The (1987)","103","Action|Crime|Drama","Capone, gangsters"
"Waking Life (2001)","103","Animation|Drama|Fantasy",NULL
"Young Frankenstein (1974)","103","Comedy|Fantasy","spoof"
"10 Things I Hate About You (1999)","104","Comedy|Romance","Shakespeare sort of"
"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)","104","Comedy|Romance","whimsical"
"Beauty and the Beast (1991)","104","Animation|Children|Fantasy|Musical|Romance|IMAX","Disney"
"Chicago (2002)","104","Comedy|Crime|Drama|Musical","court, jazz, murder"
"Four Weddings and a Funeral (1994)","104","Comedy|Romance","wedding"
"Moulin Rouge (2001)","104","Drama|Musical|Romance",NULL
"Notting Hill (1999)","104","Comedy|Romance",NULL
"Show Me Love (Fucking Åmål) (1998)","104","Drama|Romance",NULL
"Wallace & Gromit in The Curse of the Were-Rabbit (2005)","104","Adventure|Animation|Children|Comedy","06 Oscar Nominated Best Movie - Animation, Aardman"
"Wallace & Gromit: A Close Shave (1995)","104","Animation|Children|Comedy","Aardman"
"Wallace & Gromit: The Wrong Trousers (1993)","104","Animation|Children|Comedy|Crime","Aardman"
"(500) Days of Summer (2009)","105","Comedy|Drama|Romance","artistic, Funny, humorous, inspiring, intelligent, quirky, romance, Zooey Deschanel"
"12 Chairs (1976)","105","Adventure|Comedy",NULL
"A Plasticine Crow (1981)","105","Animation",NULL
"About Time (2013)","105","Drama|Fantasy|Romance",NULL
"Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986)","105","Crime|Mystery",NULL
"Alesha Popovich and Tugarin the Dragon (2004)","105","Animation|Comedy|Drama",NULL
"Amadeus (1984)","105","Drama","Mozart, Salieri"
"American Beauty (1999)","105","Drama|Romance",NULL
"Antichrist (2009)","105","Drama|Fantasy",NULL
"Apocalypse Now (1979)","105","Action|Drama|War","Vietnam"
"Autumn Sonata (Höstsonaten) (1978)","105","Drama",NULL
"Band of Brothers (2001)","105","Action|Drama|War",NULL
"Black Cat, White Cat (Crna macka, beli macor) (1998)","105","Comedy|Romance",NULL
"Bobik Visiting Barbos (1977)","105","Animation|Comedy",NULL
"Brother (Brat) (1997)","105","Crime|Drama",NULL
"Cast Away (2000)","105","Drama",NULL
"Cheburashka (1971)","105","Animation",NULL
"City Lights (1931)","105","Comedy|Drama|Romance","blind"
"City of God (Cidade de Deus) (2002)","105","Action|Adventure|Crime|Drama|Thriller","multiple storylines, true story, crime, photography, violence, not seen"
"Clockwork Orange, A (1971)","105","Crime|Drama|Sci-Fi|Thriller","brainwashing"
"Cruel Romance, A (Zhestokij Romans) (1984)","105","Drama|Romance",NULL
"Death Note: Desu nôto (2006–2007)","105","(no genres listed)",NULL
"Death Proof (2007)","105","Action|Adventure|Crime|Horror|Thriller",NULL
"Decalogue, The (Dekalog) (1989)","105","Crime|Drama|Romance",NULL
"Departed, The (2006)","105","Crime|Drama|Thriller","way too long, Leonardo DiCaprio, suspense, twist ending, undercover cop, atmospheric, Jack Nicholson, Leonardo DiCaprio, Martin Scorsese, suspense"
"Dogville (2003)","105","Drama|Mystery|Thriller","Grace"
"Donnie Darko (2001)","105","Drama|Mystery|Sci-Fi|Thriller","atmospheric, cult film, dreamlike, hallucinatory, psychological, surreal, time travel, jake gyllenhaal, time travel, dreamlike, hallucinatory, mental illness, psychology, social commentary, teen, thought-provoking, atmospheric, cerebral, dreamlike, enigmatic, hallucinatory, mental illness, mindfuck, philosophy, psychological, quirky, surreal, thought-provoking, weird"
